8.07380073800738	-1.9074733096085392
8.25830258302583	-2.067615658362989
8.51660516605166	-2.1743772241992865
8.77490774907749	-2.370106761565834
8.92250922509225	-2.565836298932382
9.125461254612546	-2.8149466192170802
9.346863468634686	-3.0640569395017785
9.512915129151292	-3.3131672597864767
9.715867158671585	-3.5622775800711715
9.900369003690036	-3.8291814946619205
10.029520295202952	-4.1316725978647675
10.195571955719556	-4.4341637010676145
10.306273062730627	-4.8790035587188605
10.435424354243542	-5.092526690391459
10.509225092250922	-5.430604982206404
10.619926199261993	-5.697508896797153
10.675276752767527	-5.9288256227758005
